id_incidente,fecha_hora_reporte,fecha_hora_resolucion,tipo_incidente,ubicacion,pais,nivel_gravedad,tiempo_respuesta_minutos,estado,dispositivo_asociado,cliente_tipo
INC-00883,2025-06-07 05:24:35,,otros,São Paulo,Brasil,medio,,abierto,sistema,empresa
INC-00884,2025-06-07 23:06:57,2025-06-08 01:24:57,otros,Barcelona,España,medio,104.0,cerrado,sensor,empresa
INC-00885,2025-06-07 23:10:42,,robo,Ciudad de México,México,medio,10.0,en proceso,alarma,particular
INC-00886,2025-06-07 23:43:21,2025-06-08 01:08:21,robo,Madrid,España,alto,38.0,cerrado,sistema,empresa
INC-00887,2025-06-08 00:05:22,2025-06-08 01:52:22,fallo técnico,Buenos Aires,Argentina,bajo,103.0,cerrado,sistema,particular
INC-00888,2025-06-08 13:07:18,2025-06-08 15:38:18,robo,Buenos Aires,Argentina,bajo,127.0,cerrado,sistema,particular
INC-00889,2025-06-08 22:35:55,2025-06-09 00:34:55,robo,Valparaíso,Chile,medio,62.0,cerrado,alarma,empresa
INC-00890,2025-06-09 13:05:58,2025-06-09 14:06:58,fallo técnico,Bilbao,España,alto,6.0,cerrado,sensor,empresa
INC-00891,2025-06-09 13:26:06,2025-06-09 15:20:06,robo,Barcelona,España,medio,101.0,cerrado,sensor,empresa
INC-00892,2025-06-14 01:50:38,2025-06-14 04:11:38,alarma,Zaragoza,España,bajo,133.0,cerrado,alarma,empresa
INC-00893,2025-06-14 05:10:20,,intrusión,São Paulo,Brasil,bajo,,abierto,sistema,particular
INC-00894,2025-06-15 00:00:44,2025-06-15 01:51:44,alarma,Buenos Aires,Argentina,alto,56.0,cerrado,sensor,empresa
INC-00895,2025-06-15 10:42:30,2025-06-15 11:19:30,alarma,Buenos Aires,Argentina,alto,24.0,cerrado,alarma,empresa
INC-00896,2025-06-15 22:39:06,2025-06-16 00:15:06,fallo técnico,Buenos Aires,Argentina,medio,77.0,cerrado,sensor,empresa
INC-00897,2025-06-16 20:13:44,,fallo técnico,São Paulo,Brasil,medio,31.0,en proceso,cámara,empresa
INC-00898,2025-06-17 14:52:56,,robo,Madrid,España,medio,,abierto,cámara,empresa
INC-00899,2025-06-18 09:59:02,2025-06-18 11:27:02,alarma,Guadalajara,México,bajo,43.0,cerrado,sensor,empresa
INC-00900,2025-06-18 15:32:57,2025-06-18 17:10:57,fallo técnico,Antofagasta,Chile,medio,56.0,cerrado,cámara,empresa
INC-00901,2025-06-19 12:09:03,2025-06-19 14:07:03,alarma,Mendoza,Argentina,medio,88.0,cerrado,alarma,particular
INC-00902,2025-06-20 02:52:42,2025-06-20 03:32:42,alarma,Ciudad de México,México,crítico,30.0,cerrado,alarma,empresa
INC-00903,2025-06-21 02:15:38,2025-06-21 03:06:38,fallo técnico,Bilbao,España,medio,13.0,cerrado,sensor,empresa
INC-00904,2025-06-21 03:53:12,2025-06-21 05:32:12,fallo técnico,Tucumán,Argentina,medio,63.0,cerrado,sensor,empresa
INC-00905,2025-06-21 13:26:09,,alarma,Salvador,Brasil,bajo,,abierto,alarma,empresa
INC-00906,2025-06-21 22:50:02,2025-06-22 01:34:02,intrusión,Madrid,España,medio,104.0,cerrado,cámara,empresa
INC-00907,2025-06-22 05:29:58,,fallo técnico,Cali,Colombia,crítico,,abierto,sensor,empresa
INC-00908,2025-06-22 17:50:01,2025-06-22 19:30:01,robo,Ciudad de México,México,medio,81.0,cerrado,cámara,particular
INC-00909,2025-06-23 10:56:49,2025-06-23 12:32:49,alarma,Rio de Janeiro,Brasil,medio,59.0,cerrado,cámara,empresa
INC-00910,2025-06-25 06:18:10,2025-06-25 07:00:10,alarma,Monterrey,México,alto,30.0,cerrado,alarma,empresa
INC-00911,2025-06-25 06:29:30,2025-06-25 07:24:30,robo,Barcelona,España,crítico,23.0,cerrado,sensor,particular
INC-00912,2025-06-27 16:05:54,2025-06-27 17:18:54,intrusión,Bogotá,Colombia,alto,28.0,cerrado,alarma,empresa
INC-00913,2025-06-27 21:00:40,2025-06-27 22:18:40,robo,Rio de Janeiro,Brasil,alto,35.0,cerrado,alarma,empresa
INC-00914,2025-06-28 06:33:42,,sabotaje,Santiago,Chile,alto,,abierto,cámara,empresa
INC-00915,2025-06-29 11:43:49,2025-06-29 14:42:49,robo,Ciudad de México,México,bajo,150.0,cerrado,alarma,particular
INC-00916,2025-06-29 14:42:07,2025-06-29 16:28:07,alarma,Madrid,España,medio,89.0,cerrado,alarma,particular
INC-00917,2025-06-29 17:10:20,2025-06-29 18:08:20,alarma,Madrid,España,alto,46.0,cerrado,alarma,empresa
INC-00918,2025-06-29 18:19:30,2025-06-29 18:59:30,robo,Salvador,Brasil,medio,40.0,cerrado,cámara,empresa
INC-00919,2025-06-29 18:26:15,2025-06-29 19:08:15,alarma,Madrid,España,bajo,33.0,cerrado,alarma,empresa
INC-00920,2025-06-29 21:45:24,2025-06-29 22:41:24,intrusión,Medellín,Colombia,alto,28.0,cerrado,cámara,particular
INC-00921,2025-07-01 12:07:00,2025-07-01 12:43:00,alarma,Salvador,Brasil,medio,32.0,cerrado,alarma,empresa
INC-00922,2025-07-02 08:03:19,2025-07-02 10:19:19,otros,São Paulo,Brasil,medio,84.0,cerrado,sensor,empresa
INC-00923,2025-07-02 18:43:21,,alarma,Buenos Aires,Argentina,bajo,,abierto,alarma,empresa
INC-00924,2025-07-03 10:12:29,2025-07-03 11:46:29,fallo técnico,Madrid,España,bajo,69.0,cerrado,sistema,particular
INC-00925,2025-07-03 12:05:35,,intrusión,Rio de Janeiro,Brasil,medio,,abierto,alarma,particular
INC-00926,2025-07-03 18:14:59,2025-07-03 19:10:59,alarma,Brasília,Brasil,crítico,18.0,cerrado,alarma,empresa
INC-00927,2025-07-04 00:31:32,2025-07-04 03:13:32,sabotaje,Rio de Janeiro,Brasil,medio,111.0,cerrado,sistema,empresa
INC-00928,2025-07-04 17:33:48,2025-07-04 18:30:48,alarma,Sevilla,España,alto,42.0,cerrado,alarma,particular
INC-00929,2025-07-04 23:06:59,2025-07-05 00:22:59,robo,Santiago,Chile,medio,43.0,cerrado,alarma,empresa
INC-00930,2025-07-05 09:49:29,2025-07-05 11:41:29,alarma,Cali,Colombia,medio,91.0,cerrado,sensor,empresa
INC-00931,2025-07-05 23:47:42,,fallo técnico,Guadalajara,México,alto,,abierto,alarma,empresa
INC-00932,2025-07-06 04:23:25,2025-07-06 06:24:25,otros,Bilbao,España,medio,63.0,cerrado,alarma,particular
INC-00933,2025-07-06 07:53:49,,robo,Tijuana,México,bajo,,abierto,cámara,particular
INC-00934,2025-07-06 10:32:44,2025-07-06 14:39:44,robo,Sevilla,España,bajo,211.0,cerrado,sistema,empresa
INC-00935,2025-07-06 11:07:11,2025-07-06 13:06:11,fallo técnico,Barcelona,España,bajo,63.0,cerrado,alarma,empresa
INC-00936,2025-07-06 14:49:40,2025-07-06 17:24:40,intrusión,Córdoba,Argentina,bajo,124.0,cerrado,sensor,empresa
INC-00937,2025-07-07 09:19:15,2025-07-07 10:04:15,robo,Ciudad de México,México,crítico,16.0,cerrado,cámara,empresa
INC-00938,2025-07-09 20:08:37,,intrusión,Rio de Janeiro,Brasil,bajo,41.0,en proceso,sensor,particular
INC-00939,2025-07-12 05:30:08,2025-07-12 06:37:08,alarma,Ciudad de México,México,medio,65.0,cerrado,sensor,empresa
INC-00940,2025-07-12 13:02:01,,alarma,Buenos Aires,Argentina,crítico,,abierto,sistema,empresa
INC-00941,2025-07-12 20:09:19,2025-07-12 22:26:19,alarma,Santiago,Chile,medio,90.0,cerrado,cámara,empresa
INC-00942,2025-07-13 01:02:36,,robo,Bogotá,Colombia,bajo,49.0,en proceso,sensor,empresa
INC-00943,2025-07-13 13:20:28,2025-07-13 14:51:28,otros,Buenos Aires,Argentina,bajo,50.0,cerrado,sistema,empresa
INC-00944,2025-07-13 15:49:04,2025-07-13 16:59:04,alarma,Zaragoza,España,crítico,14.0,cerrado,alarma,empresa
INC-00945,2025-07-13 17:41:03,2025-07-13 18:57:03,alarma,Ciudad de México,México,alto,18.0,cerrado,alarma,empresa
INC-00946,2025-07-14 00:40:45,2025-07-14 02:06:45,sabotaje,Barcelona,España,medio,57.0,cerrado,cámara,particular
INC-00947,2025-07-16 09:28:56,2025-07-16 10:34:56,fallo técnico,Buenos Aires,Argentina,medio,44.0,cerrado,sistema,particular
INC-00948,2025-07-16 21:04:16,2025-07-16 22:22:16,robo,Córdoba,Argentina,alto,34.0,cerrado,cámara,empresa
INC-00949,2025-07-17 02:20:16,,alarma,Madrid,España,bajo,,abierto,sensor,empresa
INC-00950,2025-07-17 19:43:39,,otros,Madrid,España,medio,,abierto,sistema,empresa
INC-00951,2025-07-17 20:34:53,2025-07-17 23:15:53,otros,Valparaíso,Chile,medio,108.0,cerrado,cámara,empresa
INC-00952,2025-07-17 23:29:45,,sabotaje,Sevilla,España,bajo,22.0,en proceso,cámara,empresa
INC-00953,2025-07-18 02:04:19,2025-07-18 02:53:19,robo,Brasília,Brasil,medio,30.0,cerrado,alarma,particular
INC-00954,2025-07-19 17:27:29,2025-07-19 19:39:29,sabotaje,São Paulo,Brasil,bajo,107.0,cerrado,sensor,particular
INC-00955,2025-07-19 20:44:23,2025-07-19 22:43:23,robo,Ciudad de México,México,medio,80.0,cerrado,cámara,empresa
INC-00956,2025-07-20 07:59:37,2025-07-20 09:33:37,robo,Barcelona,España,medio,42.0,cerrado,cámara,empresa
INC-00957,2025-07-20 11:12:18,2025-07-20 12:44:18,otros,Sevilla,España,alto,41.0,cerrado,sensor,particular
INC-00958,2025-07-20 18:59:36,2025-07-20 21:26:36,alarma,Madrid,España,medio,93.0,cerrado,alarma,empresa
INC-00959,2025-07-21 07:00:04,,alarma,Salvador,Brasil,bajo,46.0,en proceso,sensor,empresa
INC-00960,2025-07-21 16:09:28,,alarma,Bogotá,Colombia,medio,,abierto,alarma,empresa
INC-00961,2025-07-21 19:50:20,2025-07-21 23:30:20,fallo técnico,Ciudad de México,México,bajo,205.0,cerrado,alarma,empresa
INC-00962,2025-07-22 01:00:36,2025-07-22 02:00:36,robo,Madrid,España,medio,49.0,cerrado,sistema,empresa
INC-00963,2025-07-22 14:11:19,2025-07-22 16:21:19,robo,Valparaíso,Chile,bajo,73.0,cerrado,alarma,particular
INC-00964,2025-07-23 17:35:21,2025-07-23 19:31:21,robo,São Paulo,Brasil,medio,77.0,cerrado,alarma,empresa
INC-00965,2025-07-24 04:54:44,,intrusión,Guadalajara,México,bajo,49.0,en proceso,cámara,empresa
INC-00966,2025-07-25 07:58:16,2025-07-25 08:53:16,alarma,Santiago,Chile,alto,26.0,cerrado,sensor,particular
INC-00967,2025-07-26 03:38:54,2025-07-26 07:14:54,fallo técnico,Rosario,Argentina,bajo,192.0,cerrado,sensor,particular
INC-00968,2025-07-26 05:16:10,2025-07-26 07:03:10,robo,Brasília,Brasil,medio,49.0,cerrado,cámara,particular
INC-00969,2025-07-26 06:55:58,,alarma,Monterrey,México,medio,42.0,en proceso,alarma,particular
INC-00970,2025-07-26 14:39:52,,intrusión,Córdoba,Argentina,bajo,,abierto,alarma,empresa
INC-00971,2025-07-26 16:54:34,2025-07-26 17:52:34,alarma,Santiago,Chile,crítico,14.0,cerrado,cámara,empresa
INC-00972,2025-07-28 02:56:44,,robo,Ciudad de México,México,crítico,18.0,en proceso,cámara,empresa
INC-00973,2025-07-28 20:44:34,2025-07-28 22:55:34,otros,Brasília,Brasil,medio,106.0,cerrado,sensor,empresa
INC-00974,2025-07-29 14:47:37,,alarma,Bogotá,Colombia,crítico,,abierto,alarma,empresa
INC-00975,2025-07-29 17:18:04,2025-07-29 19:19:04,alarma,Rio de Janeiro,Brasil,medio,77.0,cerrado,alarma,particular
INC-00976,2025-07-31 00:05:02,,fallo técnico,Buenos Aires,Argentina,medio,27.0,en proceso,cámara,empresa
INC-00977,2025-07-31 06:53:51,,fallo técnico,Fortaleza,Brasil,alto,25.0,en proceso,sistema,particular
INC-00978,2025-07-31 12:43:57,,otros,Salvador,Brasil,bajo,,abierto,cámara,empresa
INC-00979,2025-07-31 14:43:51,2025-07-31 18:36:51,intrusión,Bogotá,Colombia,bajo,178.0,cerrado,alarma,empresa
INC-00980,2025-07-31 17:11:43,2025-07-31 17:38:43,intrusión,Buenos Aires,Argentina,crítico,17.0,cerrado,cámara,empresa
INC-00981,2025-07-31 20:30:37,,intrusión,Madrid,España,medio,17.0,en proceso,alarma,empresa
INC-00982,2025-07-31 22:42:06,2025-08-01 00:08:06,robo,Bilbao,España,alto,46.0,cerrado,alarma,empresa
INC-00983,2025-08-01 17:13:37,,otros,Córdoba,Argentina,bajo,47.0,en proceso,sistema,empresa
INC-00984,2025-08-02 05:10:11,,intrusión,São Paulo,Brasil,crítico,,abierto,cámara,particular
INC-00985,2025-08-02 08:40:43,,alarma,Barcelona,España,alto,25.0,en proceso,sistema,particular
INC-00986,2025-08-04 19:20:58,,alarma,Rosario,Argentina,crítico,5.0,en proceso,alarma,empresa
INC-00987,2025-08-04 21:08:15,2025-08-04 22:28:15,alarma,Buenos Aires,Argentina,alto,34.0,cerrado,sensor,particular
INC-00988,2025-08-05 01:51:41,2025-08-05 05:23:41,alarma,São Paulo,Brasil,bajo,166.0,cerrado,sensor,empresa
INC-00989,2025-08-05 02:58:02,2025-08-05 04:13:02,robo,Madrid,España,crítico,18.0,cerrado,cámara,empresa
INC-00990,2025-08-06 19:02:39,,alarma,Santiago,Chile,medio,32.0,en proceso,alarma,empresa
INC-00991,2025-08-06 20:24:23,,fallo técnico,Barcelona,España,bajo,,abierto,sistema,particular
INC-00992,2025-08-07 00:59:35,,alarma,Madrid,España,medio,22.0,en proceso,sensor,particular
INC-00993,2025-08-07 02:15:49,2025-08-07 04:20:49,robo,São Paulo,Brasil,medio,77.0,cerrado,cámara,empresa
INC-00994,2025-08-08 19:47:33,2025-08-08 21:34:33,robo,Bilbao,España,medio,72.0,cerrado,cámara,empresa
INC-00995,2025-08-09 05:16:59,2025-08-09 07:04:59,fallo técnico,São Paulo,Brasil,medio,101.0,cerrado,sistema,empresa
INC-00996,2025-08-09 15:28:20,2025-08-09 16:31:20,intrusión,São Paulo,Brasil,alto,40.0,cerrado,sensor,empresa
INC-00997,2025-08-09 20:23:44,2025-08-09 21:06:44,alarma,São Paulo,Brasil,medio,39.0,cerrado,alarma,particular
INC-00998,2025-08-10 02:19:39,2025-08-10 04:47:39,sabotaje,Zaragoza,España,medio,100.0,cerrado,sensor,empresa
INC-00999,2025-08-10 04:05:49,2025-08-10 05:19:49,intrusión,Sevilla,España,bajo,68.0,cerrado,cámara,empresa
INC-01000,2025-08-10 07:39:47,2025-08-10 09:41:47,robo,Barcelona,España,medio,90.0,cerrado,cámara,empresa
INC-01001,2025-08-10 12:57:25,2025-08-10 14:02:25,alarma,Madrid,España,crítico,16.0,cerrado,alarma,empresa
INC-01002,2025-08-10 18:46:58,2025-08-10 20:02:58,robo,Barcelona,España,crítico,27.0,cerrado,sensor,empresa
INC-01003,2025-08-11 04:18:27,,intrusión,Guadalajara,México,medio,,abierto,alarma,particular
INC-01004,2025-08-11 14:24:36,,robo,Madrid,España,bajo,31.0,en proceso,cámara,empresa
INC-01005,2025-08-12 08:10:37,2025-08-12 09:55:37,alarma,Madrid,España,medio,77.0,cerrado,cámara,particular
INC-01006,2025-08-12 11:25:29,2025-08-12 13:42:29,alarma,Valencia,España,bajo,127.0,cerrado,sensor,particular
INC-01007,2025-08-12 21:26:27,2025-08-12 23:15:27,robo,Concepción,Chile,medio,93.0,cerrado,alarma,particular
INC-01008,2025-08-13 01:45:27,2025-08-13 02:56:27,alarma,Medellín,Colombia,medio,58.0,cerrado,alarma,empresa
INC-01009,2025-08-13 05:30:33,2025-08-13 06:49:33,robo,Tucumán,Argentina,alto,47.0,cerrado,sensor,empresa
INC-01010,2025-08-14 15:50:21,,robo,Valparaíso,Chile,bajo,41.0,en proceso,cámara,empresa
INC-01011,2025-08-15 10:17:04,,robo,Sevilla,España,bajo,30.0,en proceso,cámara,empresa
INC-01012,2025-08-15 13:22:44,2025-08-15 16:53:44,intrusión,São Paulo,Brasil,bajo,171.0,cerrado,cámara,particular
INC-01013,2025-08-16 17:38:20,2025-08-16 20:31:20,fallo técnico,Buenos Aires,Argentina,bajo,129.0,cerrado,sistema,empresa
INC-01014,2025-08-17 23:57:02,2025-08-18 00:50:02,sabotaje,Barcelona,España,crítico,10.0,cerrado,alarma,empresa
INC-01015,2025-08-19 11:29:06,2025-08-19 13:04:06,fallo técnico,Zaragoza,España,alto,48.0,cerrado,sistema,empresa
INC-01016,2025-08-19 16:25:54,2025-08-19 17:55:54,otros,Mendoza,Argentina,medio,61.0,cerrado,cámara,empresa
INC-01017,2025-08-20 14:29:49,2025-08-20 15:36:49,robo,Barcelona,España,medio,43.0,cerrado,sistema,empresa
INC-01018,2025-08-20 14:40:16,,robo,Guadalajara,México,alto,15.0,en proceso,cámara,empresa
INC-01019,2025-08-20 20:21:24,,robo,Madrid,España,medio,29.0,en proceso,sistema,empresa
INC-01020,2025-08-21 18:23:51,2025-08-21 18:50:51,fallo técnico,Bilbao,España,crítico,15.0,cerrado,sistema,empresa
INC-01021,2025-08-22 02:22:59,2025-08-22 05:01:59,fallo técnico,Buenos Aires,Argentina,bajo,134.0,cerrado,sistema,empresa
INC-01022,2025-08-23 16:48:32,,sabotaje,Sevilla,España,alto,17.0,en proceso,alarma,empresa
INC-01023,2025-08-24 02:33:16,2025-08-24 03:48:16,otros,Valencia,España,medio,59.0,cerrado,cámara,particular
INC-01024,2025-08-26 01:53:24,2025-08-26 03:14:24,intrusión,Bogotá,Colombia,medio,74.0,cerrado,cámara,empresa
INC-01025,2025-08-26 17:23:44,2025-08-26 20:50:44,robo,Barcelona,España,bajo,162.0,cerrado,alarma,empresa
INC-01026,2025-08-27 01:35:16,2025-08-27 03:01:16,otros,Madrid,España,crítico,28.0,cerrado,alarma,particular
INC-01027,2025-08-27 04:20:07,2025-08-27 05:27:07,robo,São Paulo,Brasil,bajo,59.0,cerrado,cámara,empresa
INC-01028,2025-08-27 11:14:38,2025-08-27 13:32:38,alarma,Buenos Aires,Argentina,bajo,118.0,cerrado,sensor,particular
INC-01029,2025-08-27 13:01:15,,robo,Salvador,Brasil,bajo,,abierto,alarma,particular
INC-01030,2025-08-28 22:22:36,2025-08-29 00:32:36,alarma,Cartagena,Colombia,medio,88.0,cerrado,alarma,empresa
INC-01031,2025-08-29 07:53:59,2025-08-29 10:59:59,robo,Buenos Aires,Argentina,bajo,139.0,cerrado,alarma,particular
INC-01032,2025-08-30 02:07:17,2025-08-30 03:45:17,robo,Brasília,Brasil,medio,69.0,cerrado,cámara,particular
INC-01033,2025-08-30 12:04:50,2025-08-30 13:26:50,alarma,Valparaíso,Chile,alto,51.0,cerrado,alarma,empresa
INC-01034,2025-08-31 10:28:30,,alarma,Buenos Aires,Argentina,crítico,9.0,en proceso,alarma,empresa
INC-01035,2025-08-31 15:37:35,2025-08-31 16:52:35,alarma,São Paulo,Brasil,medio,70.0,cerrado,alarma,empresa
INC-01036,2025-09-02 04:08:34,2025-09-02 05:06:34,sabotaje,Buenos Aires,Argentina,crítico,23.0,cerrado,cámara,empresa
INC-01037,2025-09-03 00:35:23,2025-09-03 02:47:23,alarma,Buenos Aires,Argentina,bajo,90.0,cerrado,sensor,particular
INC-01038,2025-09-03 05:40:31,2025-09-03 06:04:31,robo,Sevilla,España,crítico,9.0,cerrado,cámara,empresa
INC-01039,2025-09-06 03:36:32,2025-09-06 04:58:32,sabotaje,Guadalajara,México,alto,37.0,cerrado,sensor,empresa
INC-01040,2025-09-06 09:46:43,2025-09-06 11:59:43,alarma,São Paulo,Brasil,medio,73.0,cerrado,alarma,particular
INC-01041,2025-09-06 10:43:08,2025-09-06 12:11:08,sabotaje,Barcelona,España,medio,60.0,cerrado,cámara,empresa
INC-01042,2025-09-08 06:11:42,2025-09-08 08:48:42,sabotaje,Bogotá,Colombia,bajo,149.0,cerrado,sistema,empresa
INC-01043,2025-09-08 20:04:11,2025-09-08 21:23:11,robo,Zaragoza,España,bajo,49.0,cerrado,alarma,empresa
INC-01044,2025-09-09 02:12:51,2025-09-09 03:47:51,sabotaje,Valencia,España,alto,43.0,cerrado,sensor,empresa
INC-01045,2025-09-09 10:18:29,2025-09-09 11:07:29,alarma,Monterrey,México,medio,32.0,cerrado,alarma,particular
INC-01046,2025-09-09 21:06:53,,alarma,Rio de Janeiro,Brasil,medio,,abierto,alarma,empresa
INC-01047,2025-09-09 23:12:18,2025-09-10 01:00:18,robo,Buenos Aires,Argentina,medio,55.0,cerrado,cámara,empresa
INC-01048,2025-09-10 21:06:27,2025-09-10 22:49:27,sabotaje,Buenos Aires,Argentina,bajo,93.0,cerrado,alarma,empresa
INC-01049,2025-09-11 21:48:57,2025-09-11 22:22:57,intrusión,Madrid,España,alto,24.0,cerrado,sensor,empresa
INC-01050,2025-09-12 04:32:40,2025-09-12 06:58:40,intrusión,São Paulo,Brasil,bajo,93.0,cerrado,cámara,empresa
INC-01051,2025-09-12 23:42:51,,alarma,São Paulo,Brasil,bajo,18.0,en proceso,sensor,empresa
INC-01052,2025-09-13 08:13:48,2025-09-13 08:43:48,robo,Rio de Janeiro,Brasil,crítico,24.0,cerrado,cámara,empresa
INC-01053,2025-09-14 14:02:08,,sabotaje,Ciudad de México,México,bajo,30.0,en proceso,alarma,particular
INC-01054,2025-09-14 18:33:14,2025-09-14 19:15:14,intrusión,Ciudad de México,México,alto,35.0,cerrado,sistema,particular
INC-01055,2025-09-14 22:01:54,2025-09-14 23:59:54,alarma,Salvador,Brasil,medio,84.0,cerrado,alarma,empresa
INC-01056,2025-09-16 02:40:52,,intrusión,Buenos Aires,Argentina,medio,38.0,en proceso,cámara,particular
INC-01057,2025-09-16 15:40:47,2025-09-16 16:21:47,alarma,Buenos Aires,Argentina,crítico,31.0,cerrado,sensor,empresa
INC-01058,2025-09-18 18:06:59,2025-09-18 19:45:59,alarma,Buenos Aires,Argentina,medio,95.0,cerrado,sensor,empresa
INC-01059,2025-09-19 18:04:06,,robo,Barcelona,España,bajo,59.0,en proceso,cámara,particular
INC-01060,2025-09-20 16:08:28,2025-09-20 18:19:28,alarma,Barcelona,España,bajo,131.0,cerrado,alarma,particular
INC-01061,2025-09-21 13:12:31,,robo,Monterrey,México,bajo,79.0,en proceso,cámara,empresa
INC-01062,2025-09-21 16:41:10,2025-09-21 16:55:10,alarma,Bogotá,Colombia,crítico,5.0,cerrado,alarma,empresa
INC-01063,2025-09-21 17:32:48,2025-09-21 18:30:48,robo,Santiago,Chile,alto,30.0,cerrado,cámara,empresa
INC-01064,2025-09-23 09:31:26,2025-09-23 11:52:26,fallo técnico,Santiago,Chile,bajo,119.0,cerrado,sistema,empresa
INC-01065,2025-09-24 03:50:06,2025-09-24 05:00:06,robo,São Paulo,Brasil,medio,59.0,cerrado,cámara,empresa
INC-01066,2025-09-24 12:09:10,2025-09-24 14:58:10,intrusión,Madrid,España,bajo,156.0,cerrado,alarma,empresa
INC-01067,2025-09-27 05:30:24,2025-09-27 07:40:24,fallo técnico,Guadalajara,México,medio,85.0,cerrado,alarma,empresa
INC-01068,2025-09-27 10:28:21,2025-09-27 11:08:21,alarma,Buenos Aires,Argentina,medio,38.0,cerrado,alarma,empresa
INC-01069,2025-09-27 23:04:42,2025-09-28 00:57:42,otros,Barcelona,España,medio,56.0,cerrado,sensor,empresa
INC-01070,2025-09-28 20:35:01,2025-09-28 21:40:01,sabotaje,Valencia,España,crítico,22.0,cerrado,cámara,empresa
INC-01071,2025-09-29 11:37:31,2025-09-29 12:47:31,sabotaje,Buenos Aires,Argentina,alto,36.0,cerrado,sensor,empresa
INC-01072,2025-10-01 15:05:08,2025-10-01 15:44:08,fallo técnico,Brasília,Brasil,alto,26.0,cerrado,sensor,particular
INC-01073,2025-10-02 11:41:09,2025-10-02 12:51:09,alarma,Rio de Janeiro,Brasil,medio,42.0,cerrado,sensor,particular
INC-01074,2025-10-03 06:23:29,,robo,Rio de Janeiro,Brasil,bajo,32.0,en proceso,alarma,particular
INC-01075,2025-10-03 21:40:49,,intrusión,São Paulo,Brasil,bajo,70.0,en proceso,alarma,particular
INC-01076,2025-10-04 09:50:28,2025-10-04 12:30:28,robo,Córdoba,Argentina,bajo,109.0,cerrado,cámara,particular
INC-01077,2025-10-04 14:04:30,2025-10-04 15:50:30,intrusión,Guadalajara,México,medio,73.0,cerrado,alarma,empresa
INC-01078,2025-10-04 19:14:22,2025-10-04 21:06:22,robo,Barcelona,España,medio,71.0,cerrado,cámara,empresa
INC-01079,2025-10-04 19:16:20,,alarma,Barcelona,España,alto,21.0,en proceso,alarma,empresa
INC-01080,2025-10-04 22:49:19,2025-10-05 00:41:19,robo,Valencia,España,medio,70.0,cerrado,sensor,particular
INC-01081,2025-10-05 03:38:48,2025-10-05 05:47:48,alarma,Buenos Aires,Argentina,medio,72.0,cerrado,sistema,empresa
INC-01082,2025-10-05 06:03:11,2025-10-05 08:17:11,otros,Barcelona,España,bajo,128.0,cerrado,sensor,empresa
INC-01083,2025-10-05 13:27:44,2025-10-05 13:56:44,alarma,Córdoba,Argentina,alto,5.0,cerrado,alarma,empresa
INC-01084,2025-10-05 18:48:37,2025-10-05 20:58:37,robo,Rio de Janeiro,Brasil,medio,86.0,cerrado,cámara,empresa
INC-01085,2025-10-06 20:42:27,2025-10-06 23:26:27,robo,São Paulo,Brasil,bajo,145.0,cerrado,cámara,empresa
INC-01086,2025-10-06 23:21:16,2025-10-07 01:20:16,alarma,Guadalajara,México,medio,91.0,cerrado,sensor,particular
INC-01087,2025-10-11 12:20:23,,alarma,Cali,Colombia,medio,8.0,en proceso,cámara,empresa
INC-01088,2025-10-11 14:17:13,2025-10-11 15:58:13,alarma,Zaragoza,España,bajo,101.0,cerrado,sistema,empresa
INC-01089,2025-10-11 19:04:30,2025-10-11 19:38:30,intrusión,Córdoba,Argentina,medio,31.0,cerrado,alarma,empresa
INC-01090,2025-10-12 00:56:50,,alarma,Madrid,España,bajo,,abierto,sensor,particular
INC-01091,2025-10-13 02:52:09,2025-10-13 04:07:09,robo,São Paulo,Brasil,crítico,26.0,cerrado,cámara,empresa
INC-01092,2025-10-15 03:05:54,2025-10-15 03:53:54,robo,Bogotá,Colombia,medio,24.0,cerrado,cámara,particular
INC-01093,2025-10-16 17:47:56,2025-10-16 19:07:56,alarma,Ciudad de México,México,alto,31.0,cerrado,cámara,empresa
INC-01094,2025-10-16 20:34:18,2025-10-16 20:51:18,robo,Córdoba,Argentina,crítico,5.0,cerrado,alarma,empresa
INC-01095,2025-10-16 23:17:15,2025-10-17 00:37:15,robo,Córdoba,Argentina,crítico,21.0,cerrado,cámara,empresa
INC-01096,2025-10-17 09:16:50,2025-10-17 11:42:50,alarma,Rio de Janeiro,Brasil,bajo,131.0,cerrado,sensor,empresa
INC-01097,2025-10-17 17:39:03,2025-10-17 19:22:03,sabotaje,Ciudad de México,México,medio,80.0,cerrado,sistema,particular
INC-01098,2025-10-18 09:27:10,2025-10-18 11:48:10,robo,Buenos Aires,Argentina,medio,83.0,cerrado,cámara,empresa
INC-01099,2025-10-18 15:56:08,2025-10-18 17:18:08,alarma,Bogotá,Colombia,medio,67.0,cerrado,sensor,empresa
INC-01100,2025-10-20 12:54:22,2025-10-20 13:39:22,sabotaje,Madrid,España,crítico,33.0,cerrado,alarma,particular
INC-01101,2025-10-20 14:45:16,,alarma,Ciudad de México,México,bajo,,abierto,alarma,empresa
INC-01102,2025-10-20 21:29:44,2025-10-20 22:40:44,alarma,Rio de Janeiro,Brasil,medio,66.0,cerrado,alarma,particular
INC-01103,2025-10-22 03:48:17,2025-10-22 04:52:17,otros,Antofagasta,Chile,medio,63.0,cerrado,sistema,empresa
